热浴温度/K	样品电阻/Ω	参考电阻/Ω
4.104929956	1501.8	1486.12
4.104264851	1501.85	1486.2
4.103932396	1501.85	1486.21
4.103855684	1501.88	1486.31
4.103012088	1501.96	1486.32
4.102756535	1501.97	1486.38
4.102603222	1502.06	1486.42
4.101939023	1502.02	1486.43
4.101479345	1502.07	1486.49
4.101326147	1502.15	1486.44
4.100585882	1502.13	1486.58
4.100126569	1502.3	1486.68
4.099845939	1502.23	1486.62
4.099412328	1502.27	1486.75
4.098978829	1502.37	1486.72
4.098672895	1502.42	1486.72
4.098265069	1502.35	1486.75
4.097959264	1502.41	1486.79
4.097424237	1502.43	1486.73
4.097194991	1502.35	1486.84
4.096609281	1502.49	1486.89
4.096380145	1502.55	1486.94
4.09599832	1502.61	1486.95
4.095362136	1502.62	1487.01
4.095107729	1502.67	1487
4.094955103	1502.74	1487.01
4.094090482	1502.73	1487.22
4.093658336	1502.74	1487.23
4.093734589	1502.71	1487.22
4.092667358	1502.8	1487.27
4.092159388	1502.85	1487.31
4.092184783	1502.94	1487.31
4.091626183	1502.9	1487.37
4.091245425	1502.9	1487.44
4.090966256	1502.89	1487.46
4.090484164	1503.05	1487.46
4.090027572	1503.14	1487.56
4.089571102	1503.09	1487.55
4.089342913	1503.14	1487.54
4.089013362	1503.05	1487.55
4.088557165	1503.17	1487.6
4.088126424	1503.22	1487.69
4.087746451	1503.3	1487.74
4.087391885	1503.37	1487.79
4.087088031	1503.43	1487.74
4.086657663	1503.45	1487.79
4.086126184	1503.5	1487.84
4.08592376	1503.48	1487.92
4.085468393	1503.55	1487.91
4.085240755	1503.57	1488.05
4.084583308	1503.64	1488.1
4.083976659	1503.72	1488.08
4.083850301	1503.77	1488.07
4.083319701	1503.74	1488.1
4.082865034	1503.76	1488.09
4.082334743	1503.76	1488.15
4.082183261	1503.76	1488.2
4.081224194	1503.89	1488.32
4.081198963	1503.89	1488.29
4.080971899	1504.04	1488.34
4.080669193	1504	1488.36
4.080139589	1504.04	1488.39
4.079963092	1504.03	1488.41
4.079635359	1504.05	1488.41
4.078929688	1504.1	1488.46
4.078551771	1504.12	1488.45
4.078476198	1504.21	1488.52
4.077720652	1504.19	1488.63
4.077619938	1504.21	1488.64
4.077393353	1504.27	1488.59
4.076738946	1504.35	1488.66
4.076462157	1504.39	1488.71
4.075959022	1504.37	1488.79
4.075430891	1504.47	1488.88
4.075481182	1504.49	1488.96
4.074902924	1504.53	1488.81
4.074400253	1504.48	1488.96
4.074324865	1504.56	1488.95
4.073998223	1504.9	1489.05
4.073219563	1504.78	1489.01
4.072918243	1504.74	1489
4.07264208	1504.74	1489.04
4.072340862	1504.82	1489.15
4.071939323	1504.79	1489.16
4.071562966	1504.77	1489.23
4.071261941	1504.81	1489.24
4.070810505	1504.79	1489.16
4.070359189	1504.96	1489.24
4.069933057	1505.03	1489.32
4.069607264	1505.05	1489.3
4.069231427	1505.06	1489.38
4.069056065	1505.11	1489.44
4.068555132	1505.14	1489.55
4.068104419	1505.09	1489.58
4.067753948	1505.04	1489.59
4.067278425	1505.37	1489.56
4.067053224	1505.16	1489.54
4.066828053	1505.11	1489.63
4.066227745	1504.83	1489.67
4.065752652	1505.31	1489.74
4.065427666	1505.27	1489.74
4.06517772	1505.44	1489.82
4.064652952	1505.53	1489.82
4.064178304	1505.46	1489.85
4.064028443	1505.47	1489.91
4.063653848	1505.58	1489.98
4.063504033	1505.63	1489.93
4.063079631	1505.61	1490.05
4.062405801	1505.63	1490.05
4.062330947	1505.74	1490
4.062056513	1505.75	1490.09
4.061582596	1505.51	1490.11
4.061283349	1505.52	1490.13
4.060934294	1505.72	1490.19
4.060435771	1505.78	1490.24
4.059937395	1505.83	1490.28
4.059887565	1505.97	1490.31
4.059190108	1506.02	1490.37
4.059115397	1505.96	1490.38
4.058617412	1506.04	1490.37
4.058044912	1506.34	1490.43
4.057472607	1506.17	1490.36
4.05727359	1506.13	1490.44
4.056801019	1506.26	1490.58
4.056602082	1506.18	1490.56
4.056229137	1506.24	1490.55
4.055806567	1506.31	1490.58
4.055384104	1506.35	1490.61
4.055085958	1506.3	1490.71
4.054837544	1506.35	1490.79
4.05456433	1506.43	1490.78
4.054340825	1506.57	1490.84
4.053794605	1506.4	1490.77
4.053521561	1506.55	1490.88
4.053124486	1506.46	1490.9
4.052826741	1506.72	1490.9
4.05252905	1506.66	1490.97
4.05210741	1506.54	1490.95
4.051909028	1506.65	1490.96
4.051561916	1506.51	1491
4.051140519	1506.54	1491.03
4.050744007	1506.87	1491.1
4.050397136	1506.74	1491.17
4.050099876	1506.99	1491.16
4.049604558	1506.79	1491.12
4.049431231	1506.84	1491.18
4.049109387	1506.86	1491.23
4.048886607	1506.93	1491.28
4.048515374	1506.96	1491.35
4.047921572	1506.97	1491.35
4.047723685	1507.01	1491.37
4.047327981	1507.01	1491.46
4.046858203	1506.92	1491.42
4.046536852	1507.13	1491.48
4.046264988	1507.16	1491.53
4.04596846	1507.28	1491.55
4.045820215	1507.14	1491.6
4.04564728	1507.26	1491.6
4.045153277	1507.35	1491.6
4.044758179	1507.41	1491.65
4.044313806	1507.52	1491.72
4.044239755	1507.42	1491.78
4.043746168	1507.36	1491.7
4.043154055	1507.33	1491.74
4.04288274	1507.47	1491.83
4.042734768	1507.85	1491.89
4.042290932	1507.76	1491.89
4.042019757	1507.52	1491.98
4.041773273	1507.46	1491.93
4.041600755	1507.64	1491.99
4.040935496	1507.48	1492.04
4.040541394	1507.28	1492.1
4.040418256	1507.56	1492.09
4.04009814	1507.56	1492.06
4.039605773	1507.7	1492.12
4.039335034	1507.76	1492.14
4.039039731	1507.78	1492.15
4.038719879	1507.78	1492.22
4.038326299	1507.83	1492.2
4.038129544	1507.94	1492.26
4.037686929	1507.95	1492.35
4.037441083	1508.21	1492.33
4.037170693	1508.04	1492.43
4.037047804	1508.07	1492.5
4.036679189	1508.08	1492.48
4.036138701	1508.29	1492.52
4.035745729	1508.16	1492.52
4.035598388	1508.16	1492.52
4.035107347	1508.28	1492.46
4.03491097	1508.22	1492.58
4.034395593	1508.23	1492.64
4.033929436	1508.24	1492.63
4.033389838	1508.32	1492.71
4.033169144	1508.41	1492.74
4.032850415	1508.49	1492.87
4.032531747	1508.5	1492.85
4.032311166	1508.47	1492.86
4.031845591	1508.51	1492.95
4.031723093	1508.54	1492.95
4.031478125	1508.6	1492.98
4.030963807	1508.48	1492.92
4.030718949	1508.6	1493.01
4.030327252	1508.64	1493.01
4.030058014	1508.71	1493.05
4.029764349	1508.77	1493.02
4.029519668	1508.71	1493.05
4.029201636	1508.76	1493.05
4.028663567	1508.71	1493.17
4.028223458	1508.83	1493.15
4.028101226	1508.78	1493.26
4.027661265	1508.84	1493.28
4.027490201	1508.85	1493.32
4.027172557	1508.96	1493.33
4.026683992	1508.91	1493.41
4.026317662	1508.99	1493.32
4.026097903	1509.03	1493.36
4.02585376	1509.08	1493.38
4.025487613	1509.08	1493.43
4.025121546	1509.17	1493.49
4.024926344	1509.1	1493.52
4.02446283	1509.28	1493.57
4.024340874	1509.25	1493.57
4.023950675	1509.23	1493.55
4.023682466	1509.25	1493.56
4.023487433	1509.4	1493.56
4.023292422	1509.27	1493.62
4.022926838	1509.16	1493.61
4.022610064	1509.38	1493.67
4.022293351	1509.41	1493.76
4.02209848	1509.43	1493.79
4.021514005	1509.49	1493.84
4.021270535	1509.51	1493.94
4.020978417	1509.47	1493.86
4.020710688	1509.52	1493.82
4.020345672	1509.92	1493.88
4.020005063	1509.64	1494.05
4.019664524	1509.66	1494.02
4.019251106	1509.34	1494.02
4.018959343	1510.56	1494.05
4.018643325	1509.71	1494.15
4.018521796	1509.43	1494.15
4.018108662	1509.74	1494.13
4.017574171	1509.78	1494.08
4.0175013	1509.55	1494.11
4.017064136	1509.74	1494.21
4.016651366	1509.86	1494.21
4.016505706	1509.91	1494.23
4.016141614	1510.02	1494.35
4.015704809	1510.22	1494.34
4.015219605	1509.72	1494.34
4.015195348	1510.39	1494.44
4.014758792	1510.35	1494.42
4.014589052	1510.1	1494.41
4.01422538	1510.08	1494.47
4.014152656	1510.19	1494.5
4.013522508	1510.21	1494.57
4.013352894	1510.2	1494.56
4.013207524	1510.15	1494.55
4.013231752	1510.29	1494.6
4.012698831	1510.36	1494.67
4.012166081	1510.29	1494.62
4.011923979	1510.34	1494.68
4.011512486	1510.2	1494.7
4.011464082	1510.25	1494.81
4.011125292	1510.38	1494.83
4.010883342	1510.34	1494.81
4.010593049	1510.13	1494.82
4.010326991	1510.35	1494.87
4.009891716	1510.46	1494.95
4.00974665	1510.52	1494.97
4.009577422	1510.57	1494.92
4.008973179	1510.46	1494.95
4.00880403	1511.04	1495.05
4.008393312	1511.03	1495.03
4.008248377	1510.95	1495.02
4.00805515	1510.68	1494.97
4.007813649	1510.74	1495.07
4.007403177	1510.82	1495.21
4.007016943	1511.03	1495.24
4.006944535	1510.85	1495.23
4.00648602	1510.9	1495.22
4.006124124	1510.85	1495.24
4.005858784	1510.83	1495.28
4.005424683	1510.9	1495.32
4.005424683	1510.67	1495.33
4.005280009	1510.67	1495.35
4.00484606	1510.3	1495.37
4.004460424	1510.81	1495.41
4.00414716	1510.42	1495.45
4.004098971	1510.74	1495.49
4.003785776	1510.73	1495.46
4.003496726	1511.37	1495.51
4.003039167	1511.26	1495.58
4.002726173	1511.81	1495.59
4.002533591	1511.43	1495.6
4.002028169	1511.51	1495.6
4.002100363	1511.34	1495.61
4.001426679	1511.39	1495.65
4.001210196	1511.45	1495.68
4.001138041	1511.41	1495.78
4.000969693	1511.45	1495.8
4.000488792	1511.43	1495.84
4.000272432	1511.59	1495.93
3.999815765	1511.58	1495.86
3.999479355	1511.48	1495.87
3.999575465	1511.53	1495.85
3.999431302	1511.75	1495.94
3.998662644	1511.28	1495.93
3.99837449	1511.61	1495.97
3.998302459	1511.62	1495.98
3.998062379	1511.59	1496.05
3.997558326	1511.73	1496.02
3.997318355	1511.73	1496.07
3.997174389	1512.06	1496.13
3.996766553	1511.99	1496.07
3.996550681	1511.94	1496.17
3.996214936	1512.18	1496.16
3.995951185	1511.87	1496.31
3.995663504	1511.92	1496.29
3.995351907	1512	1496.25
3.995064331	1512.06	1496.33
3.994920562	1512.11	1496.37
3.994537238	1512.18	1496.4
3.994154004	1511.95	1496.35
3.994201904	1511.9	1496.35
3.993914528	1512.11	1496.54
3.99377086	1511.95	1496.5
3.993268117	1512.03	1496.56
3.993076637	1512.21	1496.56
3.992789458	1512.31	1496.53
3.992454479	1512.36	1496.5
3.992239171	1512.47	1496.55
3.991880388	1512	1496.62
3.991545594	1512.07	1496.64
3.991497772	1512.27	1496.64
3.991210869	1512.25	1496.68
3.99097182	1512.38	1496.78
3.990708908	1512.53	1496.79
3.990398247	1512.41	1496.76
3.990135426	1512.42	1496.79
3.990039865	1512.32	1496.83
3.98972933	1512.55	1496.85
3.989180066	1512.56	1496.87
3.989108437	1512.53	1496.9
3.988678725	1512.58	1496.93
3.988344582	1512.57	1496.96
3.988129812	1512.53	1497.01
3.987843496	1512.65	1497.01
3.987557229	1512.69	1497.05
3.987342562	1512.63	1497.05
3.987080229	1512.68	1497.06
3.986603367	1512.71	1497.13
3.986293481	1512.8	1497.13
3.986102811	1512.76	1497.22
3.985912163	1512.69	1497.16
3.985578582	1512.68	1497.19
3.985459463	1512.88	1497.25
3.98524507	1512.98	1497.22
3.984697303	1512.97	1497.3
3.984411584	1512.98	1497.36
3.984268743	1512.96	1497.34
3.983911696	1513.04	1497.34
3.983483341	1513.02	1497.28
3.983340581	1513	1497.36
3.983340581	1513.05	1497.41
3.982912376	1513.05	1497.44
3.982531843	1513.13	1497.5
3.982365387	1513.14	1497.55
3.982198948	1512.53	1497.63
3.981889893	1512.97	1497.58
3.981699734	1513.18	1497.6
3.981367008	1513.29	1497.58
3.981129389	1513.24	1497.65
3.980939318	1513.34	1497.7
3.980511739	1513.31	1497.78
3.980203001	1513.42	1497.77
3.979894321	1513.31	1497.71
3.9795857	1513.64	1497.8
3.979348338	1513.48	1497.75
3.979324604	1513.45	1497.8
3.978944903	1513.35	1497.87
3.978517844	1513.66	1497.86
3.978090896	1513.59	1497.92
3.977972319	1513.53	1497.97
3.977664059	1513.58	1498.01
3.977450683	1513.57	1498.06
3.977047714	1513.67	1498.07
3.97666854	1513.77	1498.08
3.976715932	1513.67	1498.13
3.976360526	1513.66	1498.13
3.976194696	1513.76	1498.13
3.97598151	1513.82	1498.14
3.975720989	1513.74	1498.19
3.975413152	1513.85	1498.22
3.975034357	1513.8	1498.17
3.974797654	1513.75	1498.17
3.974608316	1513.89	1498.24
3.974442664	1513.84	1498.32
3.973922151	1513.81	1498.37
3.973567351	1513.9	1498.34
3.973425453	1514	1498.38
3.973141692	1513.96	1498.36
3.973047117	1514.21	1498.4
3.972668868	1513.97	1498.48
3.97257432	1514.09	1498.49
3.972196181	1514.04	1498.49
3.971912634	1514.46	1498.58
3.971865381	1514.36	1498.48
3.971511027	1514.55	1498.6
3.970991447	1514.32	1498.57
3.970802549	1514.33	1498.59
3.97066089	1514.29	1498.65
3.970448425	1514.28	1498.65
3.970047178	1514.4	1498.69
3.9697876	1514.33	1498.74
3.969575248	1514.7	1498.79
3.969457287	1514.31	1498.74
3.969292156	1514.32	1498.71
3.969032697	1514.33	1498.77
3.96877328	1514.51	1498.9
3.968537482	1514.44	1498.88
3.968136704	1514.49	1498.84
3.967830292	1514.46	1498.89
3.967523939	1514.45	1498.96
3.967547502	1514.5	1498.97
3.967194084	1514.57	1498.99
3.966911404	1514.82	1499.04
3.966652323	1514.76	1499.07
3.966628773	1514.65	1499
3.966275553	1514.73	1499.08
3.965828251	1514.73	1499.1
3.965804712	1514.77	1499.12
3.965498738	1515.04	1499.13
3.965263413	1514.9	1499.19
3.965122234	1514.87	1499.2
3.964792864	1514.96	1499.17
3.964628204	1514.93	1499.2
3.96448708	1515.04	1499.19
3.964275417	1514.92	1499.24
3.964204869	1514.92	1499.24
3.963828663	1514.99	1499.31
3.963476049	1515	1499.35
3.963288019	1514.97	1499.28
3.963006015	1515.06	1499.4
3.96272406	1514.96	1499.41
3.962653579	1515.06	1499.48
3.962160297	1515.19	1499.49
3.96208984	1515.15	1499.53
3.961878488	1515.14	1499.52
3.961620206	1515.13	1499.55
3.961408915	1515.19	1499.59
3.961268069	1515.23	1499.59
3.960869073	1515.26	1499.59
3.960704809	1515.28	1499.61
3.960493637	1515.32	1499.72
3.960118287	1515.65	1499.73
3.959649221	1515.38	1499.73
3.959672671	1515.11	1499.77
3.959250621	1515.35	1499.75
3.95908652	1515.32	1499.77
3.958711494	1515.31	1499.76
3.958781805	1515.41	1499.77
3.95840685	1515.55	1499.78
3.958313124	1515.51	1499.78
3.957985128	1515.56	1499.86
3.957797731	1515.55	1499.89
3.957563515	1515.52	1499.84
3.957423002	1515.52	1499.9
3.957212255	1515.7	1499.88
3.956767434	1515.51	1499.92
3.956533367	1515.68	1500.04
3.956509962	1515.71	1500.02
3.956463153	1515.71	1500.09
3.955948346	1515.68	1500.05
3.955620826	1515.72	1500.06
3.955363535	1515.78	1500.05
3.955386923	1515.74	1500.11
3.955199825	1515.85	1500.12
3.954708796	1515.8	1500.18
3.95456853	1515.76	1500.22
3.954194544	1515.76	1500.16
3.954101061	1515.91	1500.17
3.953867377	1515.82	1500.25
3.953446831	1515.92	1500.24
3.953049748	1515.92	1500.43
3.952932978	1515.99	1500.4
3.952676112	1516	1500.36
3.952442633	1516.04	1500.33
3.952442633	1516.02	1500.42
3.951975775	1516.02	1500.45
3.951392392	1516.18	1500.4
3.951509052	1516.13	1500.38
3.951299071	1516.22	1500.43
3.951112443	1516.18	1500.44
3.950785896	1516.24	1500.47
3.950622648	1516.25	1500.54
3.950202941	1516.24	1500.56
3.949969817	1516.11	1500.6
3.949993128	1516.19	1500.63
3.949666806	1516.23	1500.7
3.949573583	1516.28	1500.72
3.949317249	1516.33	1500.77
3.948967767	1516.31	1500.79
3.948664943	1516.38	1500.72
3.94843204	1516.45	1500.72
3.948338888	1516.46	1500.78
3.948129316	1516.47	1500.82
3.948152601	1516.55	1500.87
3.947663698	1516.55	1500.82
3.947407665	1516.59	1500.84
3.947151672	1516.52	1500.89
3.94689572	1516.46	1500.92
3.946500236	1516.5	1500.97
3.946430455	1516.59	1500.96
3.946430455	1516.61	1500.98
3.946104849	1516.61	1501
3.945825811	1516.67	1501.08
3.94568631	1516.65	1501.1
3.945570068	1516.65	1501.13
3.945221392	1516.75	1501.1
3.944988984	1516.77	1501.09
3.944896029	1516.78	1501.14
3.944570732	1516.76	1501.19
3.944431339	1516.73	1501.13
3.944338417	1516.77	1501.17
3.943850663	1516.94	1501.27
3.943502357	1516.91	1501.26
3.943432705	1516.92	1501.26
3.94333984	1517.01	1501.29
3.943084489	1516.97	1501.31
3.942875595	1516.82	1501.35
3.942504295	1517.15	1501.4
3.94236508	1517.08	1501.41
3.942086685	1517.19	1501.4
3.941761951	1517.04	1501.38
3.941738758	1517.1	1501.48
3.941599609	1517.15	1501.49
3.941251787	1517.07	1501.57
3.941066312	1517.04	1501.49
3.940741783	1517.12	1501.49
3.940394146	1517.19	1501.53
3.940370973	1517.21	1501.63
3.94011609	1517.26	1501.69
3.939884413	1517.2	1501.62
3.939722258	1517.25	1501.64
3.939282208	1517.26	1501.74
3.938981189	1517.3	1501.73
3.939143269	1517.29	1501.76
3.938888579	1517.33	1501.69
3.93863393	1517.4	1501.71
3.938448755	1517.42	1501.78
3.938333032	1517.42	1501.76
3.938147892	1517.43	1501.8
3.937685135	1517.23	1501.84
3.937592599	1517.19	1501.84
3.937291895	1517.27	1501.9
3.937176254	1517.34	1501.93
3.936852505	1517.45	1501.87
3.936644415	1517.59	1501.89
3.936760017	1517.58	1501.9
3.936020304	1517.62	1502
3.935927864	1517.62	1502.01
3.935789214	1517.53	1501.92
3.935535052	1517.64	1502.13
3.935465742	1517.7	1502.11
3.935142335	1517.74	1502.01
3.934980656	1517.73	1501.97
3.934980656	1517.88	1502.06
3.934564984	1517.75	1502.08
3.934218672	1517.76	1502.07
3.934080168	1517.9	1502.15
3.933826276	1517.92	1502.25
3.933641651	1517.75	1502.26
3.933503197	1518.26	1502.29
3.933341682	1518.06	1502.23
3.933226324	1517.97	1502.28
3.932764974	1517.88	1502.32
3.932626595	1517.99	1502.33
3.93267272	1517.99	1502.35
3.932234585	1518.04	1502.34
3.932004036	1518.52	1502.37
3.93181962	1518.22	1502.37
3.931681322	1518.17	1502.47
3.931473897	1518.08	1502.42
3.931381716	1518.05	1502.43
3.931059127	1518.16	1502.48
3.930943932	1518.04	1502.51
3.930690532	1518.11	1502.59
3.930506266	1518.09	1502.57
3.930206879	1518.17	1502.59
3.930045694	1518.32	1502.62
3.929815457	1518.22	1502.69
3.929562234	1518.23	1502.69
3.929378097	1518.24	1502.64
3.929193981	1518.29	1502.65
3.928894838	1518.41	1502.66
3.92864176	1518.07	1502.69
3.928664765	1518.24	1502.65
3.92836572	1518.12	1502.75
3.928204718	1518.26	1502.75
3.92806673	1518.45	1502.76
3.927629845	1518.36	1502.75
3.927606854	1519.14	1502.76
3.927537884	1518.27	1502.82
3.927124126	1518.84	1502.85
3.927032194	1518.84	1502.87
3.926871326	1518.48	1502.87
3.926526662	1518.46	1502.93
3.926411791	1518.5	1502.91
3.926250984	1518.51	1503.01
3.925998321	1518.49	1502.93
3.925883488	1518.53	1502.95
3.925860522	1518.64	1503.07
3.925470154	1518.6	1503.04
3.925401275	1518.7	1503.02
3.925401275	1518.88	1503.11
3.925079881	1518.9	1503.09
3.924919208	1518.7	1503.07
3.924597909	1518.7	1503.12
3.924322562	1518.65	1503.1
3.924093141	1518.86	1503.15
3.924047261	1518.85	1503.15
3.923955505	1518.83	1503.17
3.923611465	1518.77	1503.21
3.92347387	1518.67	1503.15
3.923221642	1518.71	1503.21
3.922923606	1518.99	1503.24
3.923015304	1519.06	1503.26
3.922556869	1519.06	1503.24
3.922350615	1518.91	1503.31
3.921961098	1518.97	1503.33
3.921938188	1518.98	1503.41
3.921938188	1519.07	1503.41
3.921732014	1518.97	1503.37
3.92159458	1519	1503.46
3.921296845	1519.08	1503.47
3.921090753	1519.04	1503.5
3.921022062	1519.05	1503.49
3.921022062	1519.06	1503.52
3.920678649	1519.13	1503.45
3.920449748	1519.14	1503.51
3.920266651	1519.2	1503.51
3.919969162	1519.14	1503.51
3.919786119	1519.11	1503.61
3.919625974	1519.08	1503.65
3.91944297	1519.17	1503.6
3.919328604	1519.07	1503.52
3.91900842	1519.04	1503.59
3.918962685	1519.33	1503.67
3.91900842	1518.97	1503.62
3.918734028	1519.2	1503.7
3.91859685	1519.33	1503.72
3.918436823	1519.33	1503.71
3.918071108	1519.46	1503.83
3.917774025	1519.58	1503.86
3.917819727	1519.49	1503.77
3.917385616	1519.47	1503.86
3.917134342	1519.36	1503.76
3.917020139	1519.52	1503.85
3.9169973	1519.51	1503.85
3.916723251	1519.47	1503.94
3.916494913	1519.52	1503.89
3.916175294	1519.74	1503.94
3.916015509	1519.56	1504.01
3.916038334	1519.19	1504.01
3.91592421	1519.51	1503.96
3.915718807	1519.48	1503.9
3.915444976	1519.56	1504.04
3.91535371	1519.64	1504.07
3.915148379	1519.64	1504.1
3.914874646	1519.64	1504.06
3.914851837	1518.96	1504.02
3.91471499	1519.44	1504.08
3.914395726	1519.82	1504.11
3.914372924	1520.1	1504.12
3.914236117	1519.95	1504.12
3.914167719	1519.79	1504.16
3.914053727	1519.77	1504.15
3.913711802	1519.76	1504.18
3.913415525	1519.8	1504.18
3.913392737	1519.82	1504.2
3.913050952	1519.81	1504.24
3.912959822	1519.84	1504.23
3.912959822	1519.89	1504.29
3.912777577	1519.91	1504.33
3.912390375	1519.89	1504.31
3.912208195	1519.9	1504.31
3.912344828	1519.75	1504.35
3.912094343	1519.97	1504.38
3.911912196	1519.97	1504.42
3.911639015	1520.01	1504.37
3.91138864	1520.05	1504.42
3.911297604	1520.05	1504.4
3.91116106	1520.05	1504.43
3.911047282	1520.1	1504.47
3.910660498	1520.09	1504.58
3.910569503	1520.11	1504.56
3.91038753	1520.19	1504.51
3.91022832	1520.17	1504.52
3.910091867	1520.16	1504.53
3.910023645	1520.11	1504.52
3.90959164	1520.17	1504.53
3.909500706	1520.26	1504.56
3.909523439	1520.28	1504.54
3.909205207	1520.74	1504.54
3.90915975	1520.41	1504.62
3.908977937	1520.15	1504.6
3.908750699	1520.23	1504.64
3.908591652	1519.95	1504.7
3.908500775	1520.17	1504.64
3.90836447	1520.26	1504.68
3.908182747	1520.22	1504.67
3.90806918	1520.51	1504.77
3.907569584	1520.55	1504.74
3.907592289	1520.49	1504.8
3.907319844	1520.55	1504.8
3.907183639	1520.32	1504.84
3.907047445	1520.57	1504.85
3.906956656	1520.47	1504.8
3.906888568	1520.47	1504.79
3.906570859	1520.53	1504.94
3.906548168	1520.46	1504.88
3.906412028	1520.66	1504.87
3.906094415	1520.57	1504.91
3.905890267	1520.58	1504.94
3.905776864	1520.61	1504.99
3.905686147	1520.6	1505.01
3.905572757	1520.77	1504.95
3.905391351	1520.65	1504.97
3.90511928	1520.62	1505.06
3.904937926	1520.6	1505.07
3.904733926	1520.72	1505.01
3.904711261	1520.73	1504.97
3.904597941	1520.73	1505.07
3.904416646	1520.72	1505.09
3.904008806	1520.75	1505.04
3.903850229	1520.77	1505.17
3.903691669	1520.76	1505.21
3.903623719	1520.79	1505.22
3.903487828	1520.8	1505.14
3.903306659	1520.81	1505.16
3.903057584	1520.89	1505.3
3.903034943	1520.82	1505.25
3.903057584	1520.74	1505.27
3.902536916	1520.69	1505.31
3.902491649	1520.79	1505.21
3.902220072	1520.81	1505.24
3.901993792	1520.91	1505.25
3.902016419	1520.97	1505.24
3.901925915	1520.98	1505.31
3.90158657	1520.97	1505.34
3.90154133	1521.06	1505.38
